"name","pos","gp","min","wp48","pop48","wins","pts","reb","ast","to","blk","stl","pf","year","team"
"Jeff Green","SF (3.6)","81","2253",".060","-1.2","2.82","22.1","6.8","2.7","2.8","1.4","1.2","3.7",2012,"bos"
"Jordan Crawford","SG (1.0)","27","582",".024","-2.3","0.29","20.3","6.1","5.6","3.6","0.2","1.0","3.7",2012,"bos"
"Kevin Garnett","C (5.0)","68","2024",".114","0.5","4.82","23.8","12.6","3.8","2.6","1.5","1.8","3.7",2012,"bos"
"Kris Joseph","SF (3.0)","6","23","-.433","-16.5","-0.21","14.6","10.4","2.1","4.2","0.0","0.0","4.2",2012,"bos"
"Leandro Barbosa","PG (1.0)","41","511",".051","-1.5","0.55","20.2","4.3","5.4","2.0","0.6","1.6","4.8",2012,"bos"
"Paul Pierce","SF (3.0)","77","2577",".171","2.2","9.16","26.6","9.1","6.9","4.0","0.6","1.6","3.9",2012,"bos"
"Rajon Rondo","PG (1.0)","38","1422",".215","3.6","6.36","17.6","7.2","14.2","5.0","0.3","2.4","3.2",2012,"bos"
"Shavlik Randolph","PF (5.0)","16","199",".221","3.8","0.91","16.2","16.9","1.0","2.4","1.7","1.9","9.2",2012,"bos"
"Terrence Williams","SF (3.0)","24","318",".116","0.5","0.77","16.6","6.6","5.7","3.3","0.3","1.7","2.0",2012,"bos"
"Avery Bradley","SG (1.7)","60","1855",".008","-2.8","0.30","23.1","5.8","2.2","2.5","0.3","1.6","3.8",2013,"bos"
"Brandon Bass","PF (4.2)","82","2266",".069","-0.9","3.26","19.3","10.0","1.8","2.2","1.5","0.8","4.0",2013,"bos"
"Chris Babb","SG (2.0)","14","132","-.008","-3.3","-0.02","8.0","6.2","1.1","1.1","0.0","2.2","4.7",2013,"bos"
"Courtney Lee","SG (2.0)","30","504",".117","0.6","1.23","21.0","4.7","3.0","2.4","0.9","1.9","3.5",2013,"bos"
"Gerald Wallace","F (3.1)","58","1416",".167","2.1","4.92","10.1","7.2","4.8","3.3","0.5","2.5","2.7",2013,"bos"
"Jared Sullinger","PF (4.0)","74","2041",".046","-1.6","1.96","23.1","14.1","2.8","2.8","1.2","0.8","5.9",2013,"bos"
"Jeff Green","SF (2.8)","82","2805",".021","-2.4","1.23","23.6","6.5","2.4","2.8","0.8","1.0","3.1",2013,"bos"
"Jerryd Bayless","SG (2.0)","41","1036",".045","-1.7","0.97","19.3","4.0","5.9","2.8","0.2","1.9","4.1",2013,"bos"
"Joel Anthony","FC (5.0)","21","149",".058","-1.3","0.18","7.1","10.0","0.6","0.6","2.6","1.0","4.2",2013,"bos"
"Jordan Crawford","PG (1.0)","39","1198",".104","0.2","2.60","21.5","4.8","9.0","3.4","0.1","1.4","3.0",2013,"bos"
"Keith Bogans","GF (2.0)","6","55",".195","3.0","0.22","10.5","2.6","2.6","0.9","0.0","0.9","1.7",2013,"bos"
"Kelly Olynyk","C (5.0)","70","1400",".059","-1.2","1.73","20.8","12.5","3.7","3.6","0.9","1.2","7.8",2013,"bos"
"Kris Humphries","C (5.0)","69","1376",".179","2.5","5.14","20.2","14.3","2.3","2.2","2.1","1.1","4.7",2013,"bos"
"MarShon Brooks","GF (2.0)","10","73",".059","-1.2","0.09","20.4","12.5","2.6","4.6","0.7","0.7","3.3",2013,"bos"
"Phil Pressey","PG (1.0)","75","1132",".070","-0.9","1.64","9.0","4.5","10.2","3.7","0.2","2.9","4.1",2013,"bos"
"Rajon Rondo","PG (1.0)","30","998",".146","1.5","3.05","16.8","7.9","14.1","4.8","0.1","1.9","3.1",2013,"bos"
"Vander Blue","PG (1.0)","3","15","-.219","-9.9","-0.07","16.0","9.6","3.2","6.4","0.0","0.0","3.2",2013,"bos"
"Vitor Faverani","C (5.0)","37","488",".010","-2.8","0.10","16.1","12.6","1.6","4.0","2.7","1.4","7.3",2013,"bos"
"Avery Bradley","SG (2.0)","77","2428",".015","-2.6","0.75","21.2","4.8","2.7","2.2","0.3","1.6","3.5",2014,"bos"
"Brandan Wright","FC (5.0)","8","86",".158","1.9","0.28","14.5","9.5","4.5","2.8","2.8","0.6","2.2",2014,"bos"
"Brandon Bass","PF (4.4)","82","1929",".083","-0.5","3.35","21.5","9.9","2.6","2.1","0.8","1.0","3.5",2014,"bos"
"Dwight Powell","PF (5.0)","5","9",".309","6.5","0.06","48.0","5.3","0.0","10.7","0.0","10.7","5.3",2014,"bos"
"Evan Turner","SF (3.0)","82","2260",".133","1.0","6.24","16.5","8.9","9.5","4.2","0.4","1.8","3.8",2014,"bos"
"Gerald Wallace","F (4.0)","32","286",".043","-1.7","0.25","5.9","9.6","1.8","3.0","0.7","2.5","3.2",2014,"bos"
"Isaiah Thomas","PG (1.0)","21","545",".099","-0.0","1.12","35.2","3.9","10.0","4.8","0.0","1.1","4.0",2014,"bos"
"Jae Crowder","SF (2.6)","57","1382",".173","2.3","4.99","18.7","9.2","2.8","1.4","0.7","2.0","3.9",2014,"bos"
"Jameer Nelson","PG (1.0)","6","121","-.020","-3.7","-0.05","11.5","6.7","13.1","3.6","0.0","2.8","5.2",2014,"bos"
"James Young","SG (2.0)","31","332",".039","-1.9","0.27","15.2","6.1","1.9","0.7","0.3","1.2","3.2",2014,"bos"
"Jared Sullinger","PF (4.0)","58","1566",".086","-0.4","2.80","23.6","13.5","4.1","2.4","1.3","1.3","4.7",2014,"bos"
"Jeff Green","SF (3.3)","33","1093",".019","-2.5","0.44","25.5","6.2","2.3","2.5","0.6","1.2","2.9",2014,"bos"
"Jonas Jerebko","F (4.0)","29","527",".128","0.9","1.40","18.9","12.8","2.7","1.6","0.6","1.7","5.3",2014,"bos"
"Kelly Olynyk","C (5.0)","64","1423",".056","-1.3","1.67","22.1","10.3","3.7","3.3","1.3","2.2","7.2",2014,"bos"
"Luigi Datome","GF (2.0)","18","192",".144","1.4","0.58","23.5","6.2","1.8","1.8","1.8","0.2","3.5",2014,"bos"
"Marcus Smart","PG (1.0)","67","1808",".117","0.6","4.40","13.9","5.9","5.5","2.4","0.5","2.6","4.7",2014,"bos"
"Marcus Thornton","SG (1.7)","39","640",".082","-0.5","1.10","26.1","5.5","2.6","1.6","0.5","1.6","2.6",2014,"bos"
"Phil Pressey","PG (1.0)","50","600",".099","0.0","1.24","14.2","6.4","9.4","3.3","0.5","2.4","4.3",2014,"bos"
"Rajon Rondo","PG (1.0)","22","699",".245","4.5","3.57","12.5","11.3","16.3","5.2","0.2","2.5","2.9",2014,"bos"
"Shavlik Randolph","PF (5.0)","5","25",".063","-1.1","0.03","13.4","23.0","1.9","1.9","1.9","1.9","5.8",2014,"bos"
"Tayshaun Prince","SF (3.0)","9","198",".288","5.9","1.19","18.4","7.3","4.4","1.0","0.5","1.2","1.7",2014,"bos"
"Tyler Zeller","C (5.0)","82","1731",".159","1.9","5.72","23.1","12.9","3.1","2.1","1.4","0.5","5.7",2014,"bos"
"Amir Johnson","PF (4.0)","79","1800",".219","3.7","8.20","15.4","13.5","3.7","2.5","2.2","1.4","5.7",2015,"bos"
"Avery Bradley","SG (2.0)","76","2536",".091","-0.2","4.82","21.9","4.2","3.0","2.1","0.4","2.2","3.1",2015,"bos"
"Coty Clarke","SF (3.0)","3","6",".252","4.8","0.03","48.0","8.0","0.0","8.0","0.0","0.0","0.0",2015,"bos"
"David Lee","FC (5.0)","30","470",".045","-1.7","0.44","21.9","13.3","5.5","3.9","1.3","1.2","5.2",2015,"bos"
"Evan Turner","SG (2.9)","81","2271",".165","2.1","7.81","18.1","8.4","7.6","3.6","0.6","1.7","2.9",2015,"bos"
"Isaiah Thomas","PG (1.0)","82","2644",".139","1.3","7.68","33.1","4.4","9.2","4.0","0.2","1.7","3.0",2015,"bos"
"Jae Crowder","F (3.7)","73","2308",".121","0.7","5.84","21.6","7.8","2.8","1.7","0.7","2.6","4.1",2015,"bos"
"James Young","SG (2.0)","29","199",".037","-1.9","0.15","7.0","6.3","2.2","1.2","0.2","1.4","4.1",2015,"bos"
"Jared Sullinger","C (5.0)","81","1915",".119","0.6","4.75","20.9","16.9","4.7","2.6","1.2","1.9","5.2",2015,"bos"
"Jonas Jerebko","SF (3.0)","78","1176",".183","2.6","4.48","13.9","11.8","2.5","2.1","1.0","0.8","5.6",2015,"bos"
"Jordan Mickey","PF (4.0)","16","57",".034","-2.0","0.04","17.7","10.9","0.8","0.8","9.3","0.0","4.2",2015,"bos"
"Kelly Olynyk","C (5.0)","69","1395",".064","-1.1","1.86","23.6","9.7","3.6","2.5","1.1","1.8","5.6",2015,"bos"
"Marcus Smart","PG (1.4)","61","1667",".094","-0.2","3.25","16.1","7.3","5.3","2.3","0.5","2.6","5.3",2015,"bos"
"R.J. Hunter","SG (2.0)","36","315",".034","-2.0","0.22","14.8","5.6","2.0","1.7","0.6","2.1","4.4",2015,"bos"
"Terry Rozier","PG (1.0)","39","311","-.062","-5.0","-0.40","11.1","9.7","5.7","2.9","0.2","0.9","3.5",2015,"bos"
"Tyler Zeller","PF (4.2)","60","710",".009","-2.8","0.14","24.6","12.0","2.0","3.1","1.5","0.7","6.6",2015,"bos"
"Al Horford","C (4.9)","68","2193",".141","1.3","6.45","20.8","10.1","7.4","2.5","1.9","1.2","3.0",2016,"bos"
"Amir Johnson","PF (4.0)","80","1608",".161","1.9","5.38","15.5","10.8","4.2","2.3","1.9","1.5","6.3",2016,"bos"
"Avery Bradley","SG (2.1)","55","1835",".131","1.0","5.00","23.4","8.8","3.1","2.3","0.3","1.8","3.7",2016,"bos"
"Demetrius Jackson","PG (1.0)","5","17",".662","17.5","0.23","28.2","11.3","8.5","0.0","0.0","0.0","0.0",2016,"bos"
"Gerald Green","SG (3.0)","47","538",".035","-2.0","0.39","23.4","7.6","2.9","2.3","0.6","0.8","4.3",2016,"bos"
"Isaiah Thomas","PG (1.0)","76","2569",".212","3.5","11.36","41.1","3.8","8.4","3.9","0.2","1.3","3.1",2016,"bos"
"Jae Crowder","SF (3.0)","72","2333",".225","3.9","10.94","20.6","8.6","3.2","1.6","0.5","1.5","3.3",2016,"bos"
"James Young","SG (3.0)","29","220",".135","1.1","0.62","14.8","5.7","0.9","0.9","0.4","2.2","3.3",2016,"bos"
"Jaylen Brown","SF (3.5)","78","1344",".011","-2.7","0.30","18.4","7.9","2.3","2.4","0.6","1.3","5.1",2016,"bos"
"Jonas Jerebko","PF (4.0)","78","1232",".055","-1.4","1.41","11.7","10.6","2.8","1.5","0.7","1.1","4.8",2016,"bos"
"Jordan Mickey","PF (4.0)","25","141",".026","-2.3","0.08","12.9","11.6","2.4","3.1","2.0","1.0","4.1",2016,"bos"
"Kelly Olynyk","C (5.0)","75","1538",".081","-0.6","2.59","21.2","11.2","4.6","3.0","0.9","1.3","6.5",2016,"bos"
"Marcus Smart","PG (2.0)","79","2400",".114","0.5","5.68","16.7","6.1","7.3","3.2","0.7","2.5","3.8",2016,"bos"
"Terry Rozier","PG (1.0)","74","1263",".087","-0.4","2.29","15.6","8.6","4.9","1.8","0.3","1.7","2.6",2016,"bos"
"Tyler Zeller","C (5.0)","51","525",".059","-1.2","0.65","16.3","11.3","3.8","1.8","2.1","0.6","5.6",2016,"bos"
"Abdel Nader","PF (4.0)","48","522","-.148","-7.7","-1.61","13.4","6.5","2.4","3.1","0.9","1.4","4.1",2017,"bos"
"Al Horford","PF (4.5)","72","2277",".185","2.7","8.79","19.5","11.2","7.1","2.8","1.6","0.9","2.9",2017,"bos"
"Aron Baynes","C (5.0)","81","1485",".067","-1.0","2.07","15.6","14.0","3.0","2.6","1.6","0.7","6.5",2017,"bos"
"Daniel Theis","FC (5.0)","63","936",".202","3.2","3.93","17.0","14.1","2.9","2.9","2.5","1.5","8.1",2017,"bos"
"Gordon Hayward","GF (3.0)","1","5","-.043","-4.4","-0.00","19.2","9.6","0.0","0.0","0.0","0.0","9.6",2017,"bos"
"Greg Monroe","C (5.0)","26","496",".273","5.4","2.82","25.6","16.0","5.7","4.6","1.6","2.7","4.6",2017,"bos"
"Guerschon Yabusele","F (4.0)","33","235",".092","-0.2","0.45","16.1","10.6","3.3","2.5","1.0","0.8","4.7",2017,"bos"
"Jabari Bird","SG (2.0)","13","115",".201","3.2","0.48","16.3","7.9","3.3","3.3","0.4","1.3","2.9",2017,"bos"
"Jarell Eddie","SG (2.0)","2","6",".135","1.1","0.02","0.0","8.0","0.0","0.0","0.0","8.0","0.0",2017,"bos"
"Jaylen Brown","SG (2.4)","70","2152",".125","0.8","5.62","22.7","7.7","2.5","2.8","0.6","1.6","4.0",2017,"bos"
"Jayson Tatum","SF (3.0)","80","2438",".191","2.8","9.68","21.9","7.9","2.5","2.2","1.1","1.6","3.3",2017,"bos"
"Jonathan Gibson","G (2.0)","4","40",".253","4.8","0.21","40.8","3.6","4.8","3.6","0.0","0.0","6.0",2017,"bos"
"Kadeem Allen","SG (2.0)","18","107","-.087","-5.8","-0.19","8.5","4.9","5.4","4.0","0.9","1.3","6.7",2017,"bos"
"Kyrie Irving","G (2.0)","60","1931",".250","4.7","10.07","36.4","5.6","7.6","3.5","0.4","1.6","3.0",2017,"bos"
"Marcus Morris","SF (3.6)","54","1447",".063","-1.1","1.89","24.3","9.6","2.4","2.2","0.4","1.2","3.3",2017,"bos"
"Marcus Smart","PG (1.3)","54","1614",".061","-1.2","2.04","16.4","5.6","7.7","3.8","0.7","2.1","4.0",2017,"bos"
"Semi Ojeleye","F (4.0)","73","1150","-.043","-4.4","-1.04","8.1","6.7","0.8","1.0","0.2","0.9","3.8",2017,"bos"
"Shane Larkin","PG (1.0)","54","775",".084","-0.5","1.36","14.3","5.7","6.1","2.0","0.2","1.8","3.6",2017,"bos"
"Terry Rozier","PG (1.0)","80","2068",".162","2.0","6.98","20.9","8.7","5.4","1.9","0.4","1.9","2.9",2017,"bos"
"Xavier Silas","SG (2.0)","2","7","-.267","-11.4","-0.04","0.0","13.7","0.0","0.0","0.0","6.9","6.9",2017,"bos"
"Al Horford","PF (5.0)","68","1973",".214","3.6","8.81","22.5","11.1","6.9","2.5","2.1","1.4","3.1",2018,"bos"
"Aron Baynes","C (5.0)","51","821",".114","0.5","1.94","16.6","14.0","3.3","2.3","2.0","0.7","7.3",2018,"bos"
"Brad Wanamaker","G (2.0)","36","343",".159","1.9","1.14","19.6","5.7","7.8","2.7","0.3","1.7","4.8",2018,"bos"
"Daniel Theis","C (5.0)","66","908",".153","1.7","2.89","19.8","11.9","3.6","1.7","2.2","1.1","8.5",2018,"bos"
"Gordon Hayward","SF (3.5)","72","1863",".132","1.0","5.12","21.3","8.3","6.3","2.7","0.6","1.6","2.7",2018,"bos"
"Greg Monroe","FC (5.0)","2","5","1.034","29.1","0.11","57.6","28.8","9.6","0.0","0.0","0.0","0.0",2018,"bos"
"Guerschon Yabusele","F (4.0)","41","251",".016","-2.6","0.08","18.0","10.1","2.9","2.9","1.3","1.5","6.1",2018,"bos"
"Jaylen Brown","SG (2.3)","74","1913",".067","-1.0","2.65","24.2","7.9","2.5","2.5","0.8","1.7","4.7",2018,"bos"
"Jayson Tatum","SF (3.0)","79","2455",".122","0.7","6.23","24.3","9.3","3.3","2.4","1.1","1.6","3.3",2018,"bos"
"Kyrie Irving","PG (1.0)","67","2214",".255","4.9","11.78","34.6","7.3","10.1","3.7","0.7","2.2","3.6",2018,"bos"
"Marcus Morris","PF (4.0)","75","2091",".002","-3.0","0.08","24.0","10.5","2.5","2.1","0.6","1.0","4.2",2018,"bos"
"Marcus Smart","SG (2.0)","80","2200",".187","2.7","8.57","15.4","5.1","7.0","2.7","0.6","3.1","4.4",2018,"bos"
"PJ Dozier","PG (2.0)","6","51",".273","5.4","0.29","17.9","16.0","4.7","0.0","0.0","1.9","1.9",2018,"bos"
"R.J. Hunter","SG (2.0)","1","26",".244","4.5","0.13","31.4","5.5","5.5","0.0","0.0","1.8","5.5",2018,"bos"
"Robert Williams","PF (4.9)","32","283",".319","6.8","1.88","13.7","13.7","1.2","1.7","6.8","1.5","6.1",2018,"bos"
"Semi Ojeleye","F (4.0)","56","594","-.061","-5.0","-0.76","15.0","6.9","1.9","1.5","0.3","0.8","3.5",2018,"bos"
"Terry Rozier","PG (1.0)","79","1791",".118","0.6","4.41","19.0","8.2","6.2","1.8","0.6","1.8","2.7",2018,"bos"
"Brad Wanamaker","PG (1.1)","71","1369",".115","0.5","3.28","17.1","5.0","6.3","2.7","0.5","2.1","4.7",2019,"bos"
"Carsen Edwards","PG (1.0)","37","351","-.084","-5.7","-0.61","16.5","6.4","3.3","2.1","0.5","1.6","4.6",2019,"bos"
"Daniel Theis","C (5.0)","65","1566",".131","1.0","4.29","18.4","13.1","3.4","1.7","2.6","1.1","6.7",2019,"bos"
"Enes Kanter","C (5.0)","58","983",".265","5.2","5.42","22.9","21.0","2.7","2.7","2.0","1.1","4.9",2019,"bos"
"Gordon Hayward","PF (4.2)","52","1740",".130","1.0","4.71","25.1","9.6","5.8","2.6","0.6","1.0","2.6",2019,"bos"
"Grant Williams","SF (3.0)","69","1043",".050","-1.5","1.09","10.9","8.2","3.1","2.3","1.7","1.4","7.5",2019,"bos"
"Javonte Green","PG (2.0)","48","468",".200","3.1","1.95","16.7","9.5","2.7","2.4","0.8","2.5","4.4",2019,"bos"
"Jaylen Brown","SG (2.7)","57","1934",".115","0.5","4.63","28.8","9.0","2.9","3.1","0.5","1.6","4.1",2019,"bos"
"Jayson Tatum","SF (3.5)","66","2265",".122","0.7","5.78","32.8","9.7","4.2","3.3","1.2","2.0","2.9",2019,"bos"
"Kemba Walker","PG (1.0)","56","1742",".142","1.3","5.16","31.5","6.0","7.4","3.2","0.8","1.3","2.5",2019,"bos"
"Marcus Smart","SG (2.0)","60","1919",".139","1.2","5.54","19.4","5.6","7.3","2.6","0.7","2.5","4.1",2019,"bos"
"Robert Williams","C (5.0)","29","388",".329","7.1","2.66","18.6","15.8","3.3","2.6","4.3","2.7","6.3",2019,"bos"
"Romeo Langford","SG (2.0)","32","370","-.002","-3.1","-0.02","10.2","5.3","1.7","1.4","1.0","1.0","4.3",2019,"bos"
"Semi Ojeleye","PF (4.0)","69","1011",".035","-2.0","0.74","11.2","6.9","1.8","0.9","0.2","1.0","3.8",2019,"bos"
"Tacko Fall","C (5.0)","7","33",".329","7.2","0.23","33.5","21.8","1.5","4.4","5.8","1.5","10.2",2019,"bos"
"Tremont Waters","PG (1.0)","11","119","-.236","-10.4","-0.58","16.1","4.8","6.5","6.1","0.8","4.0","5.2",2019,"bos"
"Vincent Poirier","C (5.0)","22","130",".001","-3.1","0.00","15.1","15.9","3.0","3.0","3.3","0.7","9.2",2019,"bos"
"Robert Williams","C (5.0)","52","985",".383","8.8","7.87","20.3","17.4","4.6","2.5","4.5","2.1","5.1",2020,"bos"
"Jayson Tatum","SF (3.4)","64","2290",".129","0.9","6.14","35.5","9.9","5.8","3.6","0.6","1.6","2.6",2020,"bos"
"Jaylen Brown","SG (2.6)","58","1999",".119","0.6","4.95","34.3","8.3","4.7","3.8","0.8","1.7","4.0",2020,"bos"
"Marcus Smart","PG (1.5)","48","1581",".117","0.6","3.86","19.0","5.1","8.3","2.9","0.7","2.2","3.8",2020,"bos"
"Tristan Thompson","PF (4.7)","54","1287",".121","0.7","3.25","15.3","16.4","2.5","2.3","1.2","0.9","4.4",2020,"bos"
"Payton Pritchard","SG (1.7)","66","1268",".116","0.5","3.05","19.3","6.0","4.5","2.0","0.3","1.4","3.9",2020,"bos"
"Kemba Walker","PG (1.0)","43","1369",".104","0.2","2.97","29.1","6.0","7.4","3.1","0.4","1.7","2.1",2020,"bos"
"Javonte Green","SG (2.2)","25","345",".195","3.0","1.40","14.6","7.2","1.5","1.8","0.3","2.4","4.4",2020,"bos"
"Evan Fournier","SG (2.5)","16","472",".116","0.5","1.14","21.1","5.4","5.0","1.9","1.0","2.0","4.2",2020,"bos"
"Aaron Nesmith","SF (3.0)","46","669",".076","-0.7","1.06","15.6","9.1","1.7","1.7","0.6","1.1","6.2",2020,"bos"
"Semi Ojeleye","PF (4.0)","56","950",".042","-1.8","0.83","13.1","7.4","1.9","1.1","0.0","0.9","2.8",2020,"bos"
"Tacko Fall","C (5.0)","18","136",".289","5.9","0.81","16.6","18.8","1.1","2.1","7.1","0.4","7.8",2020,"bos"
"Daniel Theis","C (5.0)","42","1027",".033","-2.0","0.71","18.6","10.3","3.1","1.9","2.0","1.2","5.6",2020,"bos"
"Tremont Waters","PG (1.0)","26","238",".128","0.9","0.63","20.0","4.2","12.5","5.5","0.2","3.0","3.4",2020,"bos"
"Jeff Teague","PG (1.1)","34","616",".030","-2.1","0.38","18.1","4.4","5.7","3.0","0.5","2.2","3.3",2020,"bos"
"Luke Kornet","C (5.0)","18","254",".072","-0.8","0.38","15.1","9.8","3.8","1.1","4.7","0.4","3.6",2020,"bos"
"Jabari Parker","PF (4.8)","10","138",".110","0.3","0.32","22.2","12.5","3.5","2.4","1.4","0.3","3.1",2020,"bos"
"Romeo Langford","SG (2.2)","18","283",".025","-2.3","0.15","9.5","5.9","2.2","1.7","0.7","1.0","4.1",2020,"bos"
"Carsen Edwards","SG (1.7)","31","276","-.019","-3.7","-0.11","21.4","4.5","2.4","1.4","0.2","1.2","4.4",2020,"bos"
"Grant Williams","PF (4.0)","63","1138","-.009","-3.4","-0.22","12.4","7.6","2.7","2.4","1.0","1.3","6.8",2020,"bos"
"Moritz Wagner","C (5.0)","9","61","-.313","-12.8","-0.40","8.7","15.0","4.7","7.1","0.8","0.0","7.9",2020,"bos"
"Elliot Perry","PG (1.0)","60","803",".058","-1.3","0.98","18.9","3.6","8.3","3.6","0.1","2.3","2.8",1999,"brk"
"Evan Eschmeyer","C (5.0)","31","373",".138","1.2","1.07","11.7","13.9","2.7","2.7","2.7","1.0","10.8",1999,"brk"
"Gheorghe Muresan","C (5.0)","30","267","-.024","-3.8","-0.13","18.9","12.2","1.6","2.9","2.2","0.0","9.3",1999,"brk"
"Jamie Feick","FC (5.0)","81","2240",".208","3.4","9.71","9.8","16.2","1.5","1.3","0.8","0.9","4.4",1999,"brk"
"Jim McIlvaine","C (5.0)","66","1048",".126","0.9","2.76","7.2","10.5","1.6","1.7","5.4","1.2","9.4",1999,"brk"
"Johnny Newman","SF (3.0)","82","1763",".053","-1.4","1.95","22.3","4.2","1.8","2.4","0.3","1.4","5.6",1999,"brk"
"Keith Van Horn","SF (4.0)","80","2782",".036","-1.9","2.11","26.5","11.7","2.7","4.2","1.0","1.1","4.5",1999,"brk"
"Kendall Gill","GF (2.8)","76","2355",".082","-0.5","4.01","20.2","5.8","4.3","1.8","0.8","2.8","4.3",1999,"brk"
"Kerry Kittles","SG (2.0)","62","1896",".158","1.8","6.25","20.4","5.7","3.6","1.4","0.5","2.0","3.0",1999,"brk"
"Lucious Harris","SG (2.0)","77","1511",".140","1.3","4.41","16.3","5.9","3.2","1.3","0.2","2.1","3.1",1999,"brk"
"Mark Hendrickson","F (4.0)","5","24",".051","-1.5","0.03","2.0","4.0","6.0","0.0","0.0","0.0","2.0",1999,"brk"
"Michael Cage","FC (4.5)","20","242",".322","6.9","1.62","5.4","16.1","1.8","0.8","1.6","1.6","6.0",1999,"brk"
"Scott Burrell","SF (3.7)","74","1336",".126","0.8","3.51","16.2","9.2","2.6","1.4","1.6","2.4","6.2",1999,"brk"
"Sherman Douglas","PG (1.0)","20","309",".145","1.4","0.93","18.6","4.5","5.3","3.7","0.0","2.6","4.0",1999,"brk"
"Stephon Marbury","PG (1.0)","74","2881",".108","0.3","6.48","27.3","4.0","10.4","4.5","0.2","1.9","3.2",1999,"brk"
"Aaron Williams","FC (4.8)","82","2336",".114","0.5","5.55","17.2","12.1","1.8","2.7","2.3","1.2","6.6",2000,"brk"
"Doug Overton","PG (1.6)","12","316","-.020","-3.7","-0.13","12.6","3.6","8.1","2.3","0.0","0.5","3.0",2000,"brk"
"Eddie Gill","PG (1.0)","8","152","-.021","-3.7","-0.07","12.3","2.8","7.6","3.2","0.3","1.3","2.8",2000,"brk"
"Evan Eschmeyer","C (5.0)","74","1331",".155","1.7","4.29","9.1","13.2","1.4","1.9","2.1","1.5","7.9",2000,"brk"
"Jamel Thomas","SF (3.0)","5","56","-.191","-9.0","-0.22","11.1","7.7","0.0","5.1","0.0","2.6","5.1",2000,"brk"
"Jamie Feick","FC (5.0)","6","149",".197","3.0","0.61","7.1","18.0","1.6","2.3","1.0","2.6","4.8",2000,"brk"
"Jim McIlvaine","C (5.0)","18","193","0","-3.1","-0.00","7.0","8.7","1.0","2.2","3.7","1.7","8.7",2000,"brk"
"Johnny Newman","SF (3.0)","82","2049",".017","-2.5","0.73","21.0","4.1","2.7","2.5","0.2","1.5","5.4",2000,"brk"
"Keith Van Horn","SF (3.5)","49","1733",".046","-1.6","1.66","23.0","9.6","2.3","2.9","0.6","1.1","4.2",2000,"brk"
"Kendall Gill","GF (2.2)","31","892","-.023","-3.8","-0.43","15.2","7.0","4.7","2.6","0.4","2.5","3.4",2000,"brk"
"Kenyon Martin","PF (4.0)","68","2272",".019","-2.5","0.88","17.2","10.6","2.8","2.9","2.4","1.6","5.9",2000,"brk"
"Kevin Ollie","PG (2.0)","19","161","-.001","-3.1","-0.00","6.6","6.9","7.5","2.7","0.0","1.5","4.2",2000,"brk"
"Lucious Harris","SG (2.0)","73","2071",".115","0.5","4.96","15.8","6.7","3.1","1.5","0.4","1.7","2.9",2000,"brk"
"Mark Strickland","PF (4.0)","9","202","-.021","-3.7","-0.09","12.1","9.7","1.7","2.4","0.7","1.0","3.3",2000,"brk"
"Sherman Douglas","PG (1.0)","59","1095","-.017","-3.6","-0.40","14.8","3.2","6.3","3.5","0.2","1.6","4.1",2000,"brk"
"Soumaila Samake","C (5.0)","34","226",".057","-1.3","0.27","9.8","11.3","0.2","0.8","3.0","0.4","4.9",2000,"brk"
"Stephen Jackson","GF (2.5)","77","1659",".029","-2.2","1.01","18.4","6.0","4.1","3.8","0.4","2.5","4.8",2000,"brk"
"Stephon Marbury","PG (1.0)","67","2557",".111","0.4","5.91","30.0","3.8","9.5","3.7","0.1","1.5","2.8",2000,"brk"
"Vladimir Stepania","C (5.0)","29","280",".080","-0.6","0.47","14.1","18.7","2.7","3.3","1.9","1.7","8.1",2000,"brk"
"Aaron Williams","FC (4.5)","82","1547",".141","1.3","4.53","18.4","10.5","2.4","2.5","2.4","0.9","6.6",2001,"brk"
"Anthony Johnson","PG (1.0)","34","366",".126","0.8","0.96","12.3","3.8","6.3","2.6","0.1","4.1","3.9",2001,"brk"
"Brandon Armstrong","SG (2.0)","35","196","-.224","-10.0","-0.91","15.7","3.9","2.0","2.0","0.2","1.7","6.4",2001,"brk"
"Brian Scalabrine","FC (5.0)","28","290","-.098","-6.1","-0.59","9.9","8.4","3.5","4.0","0.3","1.5","6.5",2001,"brk"
"Derrick Dial","SG (1.0)","25","249","-.015","-3.5","-0.08","14.1","8.7","6.0","2.5","0.8","1.5","2.3",2001,"brk"
"Donny Marshall","SF (3.0)","20","118",".053","-1.4","0.13","12.2","8.5","2.0","0.8","0.0","1.2","5.7",2001,"brk"
"Jason Collins","FC (5.0)","77","1406",".110","0.3","3.23","11.9","10.3","2.8","2.5","1.6","1.0","5.9",2001,"brk"
"Jason Kidd","PG (1.0)","82","3056",".249","4.7","15.88","19.0","9.3","12.7","4.5","0.3","2.7","2.1",2001,"brk"
"Keith Van Horn","SF (3.3)","81","2466",".109","0.3","5.62","23.3","11.9","3.2","2.8","0.8","1.2","4.3",2001,"brk"
"Kenyon Martin","PF (4.0)","73","2503",".015","-2.6","0.77","20.8","7.4","3.7","3.3","2.3","1.7","5.0",2001,"brk"
